UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD20,NEG_M20,RAPE20,FONDL20,INCES20,STATR20,ROBBE20,AGG_A20,BURGLA20,VEHIC20,ARSON20,MURD21,NEG_M21,RAPE21,FONDL21,INCES21,STATR21,ROBBE21,AGG_A21,BURGLA21,VEHIC21,ARSON21,MURD22,NEG_M22,RAPE22,FONDL22,INCES22,STATR22,ROBBE22,AGG_A22,BURGLA22,VEHIC22,ARSON22,FILTER20,FILTER21,FILTER22,Latitude,Longitude
215947001,Seton Hill University,336200,Main Campus,1 SETON HILL DR,GREENSBURG,PA,15601,2,"Private nonprofit, 4-year or above",683.0,1305.0,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
215974001,UPMC Shadyside School of Nursing,657700,Main Campus,5230 CENTRE AVE,PITTSBURGH,PA,15232,5,"Private nonprofit, 2-year",60.0,362.0,422.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
215983001,Sharon Regional School of Nursing,657800,Sharon Regional School of Nursing  Main Campus of SRMC,740 E STATE ST,SHARON,PA,16146,9,"Private for-profit, less-than 2-year",5.0,18.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
215992001,Laurel Technical Institute,2092500,Satellite Campus Sharon,200 Sterling Ave,Sharon,PA,16146,6,"Private for-profit, 2-year",46.0,72.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
215992003,Laurel Technical Institute,2092500,Laurel  Technical Institute Broadway,2370 Broadway Ave,Hermitage,PA,16148,6,"Private for-profit, 2-year",46.0,72.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216010001,Shippensburg University of Pennsylvania,332600,Main Campus,1871 Old Main Drive,Shippensburg,PA,172572299,1,"Public, 4-year or above",2401.0,2761.0,5162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216038001,Slippery Rock University of Pennsylvania,332700,Main Campus,1 Morrow Way,SLIPPERY ROCK,PA,160571383,1,"Public, 4-year or above",3327.0,4894.0,8221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,,
216047001,Saint Charles Borromeo Seminary-Overbrook,336400,Main Campus,100 EAST WYNNEWOOD ROAD,WYNNEWOOD,PA,19096,2,"Private nonprofit, 4-year or above",152.0,6.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216074001,South Hills Beauty Academy,1292900,Main Campus,3269 WEST LIBERTY AVE,PITTSBURGH,PA,15216,9,"Private for-profit, less-than 2-year",2.0,87.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216083001,South Hills School of Business & Technology,1326300,Main Campus,480 WAUPELANI DR,STATE COLLEGE,PA,168014516,6,"Private for-profit, 2-year",97.0,175.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216083004,South Hills School of Business & Technology,1326300,Altoona Campus,508 58th Street,Altoona,PA,166021188,6,"Private for-profit, 2-year",97.0,175.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216162001,St Lukes Hospital School of Nursing,657400,Main Campus,801 OSTRUM STREET,BETHLEHEM,PA,18015,8,"Private nonprofit, less-than 2-year",27.0,310.0,337.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
216223001,The Beauty Institute,2206300,The Beauty Institute,344 Stroud Mall Road Suite 308,STROUDSBURG,PA,183601720,9,"Private for-profit, less-than 2-year",3.0,37.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216278001,Susquehanna University,336900,Susquehanna University,514 UNIVERSITY AVE,SELINSGROVE,PA,178701025,2,"Private nonprofit, 4-year or above",948.0,1283.0,2231.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216287001,Swarthmore College,337000,Main Campus,500 COLLEGE AVE,SWARTHMORE,PA,190811397,2,"Private nonprofit, 4-year or above",790.0,835.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216296001,Thaddeus Stevens College of Technology,791200,Main Campus,750 E KING ST,LANCASTER,PA,17602,4,"Public, 2-year",1189.0,123.0,1312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216311001,Talmudical Yeshiva of Philadelphia,1252300,Main Campus,6063 DREXEL RD,PHILADELPHIA,PA,19131,2,"Private nonprofit, 4-year or above",123.0,0.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216339001,Temple University,337100,Main Campus,1801 N. BROAD STREET,PHILADELPHIA,PA,191226096,1,"Public, 4-year or above",14232.0,18964.0,33196.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,1,,
216339002,Temple University,337100,Ambler Campus,580 MEETINGHOUSE ROAD,AMBLER,PA,190023999,1,"Public, 4-year or above",14232.0,18964.0,33196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216339003,Temple University,337100,Health Science Campus,3401 N. BROAD ST.,PHILADELPHIA,PA,19140,1,"Public, 4-year or above",14232.0,18964.0,33196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216339006,Temple University,337100,School of Podiatric Medicine,800 RACE STREET,PHILADELPHIA,PA,19107,1,"Public, 4-year or above",14232.0,18964.0,33196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216339007,Temple University,337100,Harrisburg Campus,243 Strawberry Square,Harrisburg,PA,17101,1,"Public, 4-year or above",14232.0,18964.0,33196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216339008,Temple University,337100,Center City Campus,1515 Market St.,Philadelphia,PA,19102,1,"Public, 4-year or above",14232.0,18964.0,33196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216339009,Temple University,337100,Japan,"1 Chome-14-29 Taishido,  Setagaya-ku",Tokyo,,154-0004,1,"Public, 4-year or above",14232.0,18964.0,33196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
216339010,Temple University,337100,Rome,"Lungotevere Arnaldo da Brescia, 15",Rome,,00196,1,"Public, 4-year or above",14232.0,18964.0,33196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
216348001,Theological Seminary of the Reformed Episcopal Church,337500,Main Campus,826 Second Avenue,Blue Bell,PA,194221257,2,"Private nonprofit, 4-year or above",26.0,2.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216357001,Thiel College,337600,Main Campus - Thiel College,75 COLLEGE AVE,GREENVILLE,PA,161252181,2,"Private nonprofit, 4-year or above",436.0,471.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
216366001,Thomas Jefferson University,1239300,Thomas Jefferson University,1020 Walnut Street,PHILADELPHIA,PA,191075587,2,"Private nonprofit, 4-year or above",2222.0,6064.0,8286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216366005,Thomas Jefferson University,1239300,Thomas Jefferson University East Falls Campus,4201 Henry Avenue,PHILADELPHIA,PA,19129,2,"Private nonprofit, 4-year or above",2222.0,6064.0,8286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216366006,Thomas Jefferson University,1239300,Bucks Campus,4800 East Street Road,Trevose,PA,19053,2,"Private nonprofit, 4-year or above",2222.0,6064.0,8286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216366007,Thomas Jefferson University,1239300,Voorhees Campus,443 Laurel Oak Road,Voorhees,NJ,08043,2,"Private nonprofit, 4-year or above",2222.0,6064.0,8286.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
216366009,Thomas Jefferson University,1239300,Jefferson Institute For Bioprocessing,"Spring House Innovation Park, Building 6, 727 Norristown Road",Spring House,PA,19002,2,"Private nonprofit, 4-year or above",2222.0,6064.0,8286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216366010,Thomas Jefferson University,1239300,Thomas Jefferson University Dixon (Horsham) Campus, 300 Lakeside Drive  ,Horsham,PA,19044,2,"Private nonprofit, 4-year or above",2222.0,6064.0,8286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,
216436001,Triangle Tech Inc-Pittsburgh,783900,Triangle Tech - Pittsburgh,1940 PERRYSVILLE AVE,PITTSBURGH,PA,152143897,6,"Private for-profit, 2-year",93.0,12.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216445001,Triangle Tech Inc-Greensburg,2129000,Main Campus,222 E PITTSBURGH ST STE A,GREENSBURG,PA,156013304,6,"Private for-profit, 2-year",96.0,5.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216454001,Triangle Tech Inc-Dubois,2174400,Main Campus,225 Tannery Row Rd,Falls Creek,PA,158409544,6,"Private for-profit, 2-year",66.0,7.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216463001,Trinity Episcopal School for Ministry,2299300,Trinity School for Ministry,311 ELEVENTH ST,AMBRIDGE,PA,15003,2,"Private nonprofit, 4-year or above",182.0,72.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216524001,Ursinus College,338500,Main Campus,601 E. MAIN ST,COLLEGEVILLE,PA,194261000,2,"Private nonprofit, 4-year or above",793.0,734.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216542001,University of Valley Forge,330600,Main Campus,1401 CHARLESTOWN ROAD,PHOENIXVILLE,PA,19460,2,"Private nonprofit, 4-year or above",273.0,310.0,583.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216551001,Valley Forge Military College,338600,Valley Forge Military College,1001 Eagle Rd  ATTN: Wayne Hall,Wayne,PA,19087,5,"Private nonprofit, 2-year",67.0,17.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216579001,Venus Beauty Academy,2061000,Main Campus,600 Turner Industrial Way,Aston,PA,19014,9,"Private for-profit, less-than 2-year",4.0,89.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216579002,Venus Beauty Academy,2061000,Aston Branch Campus,600 Turner Industrial Way,Aston,PA,19014,9,"Private for-profit, less-than 2-year",4.0,89.0,93.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216597001,Villanova University,338800,Main Campus,800 LANCASTER AVE,VILLANOVA,PA,190851699,2,"Private nonprofit, 4-year or above",4800.0,5583.0,10383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216630001,Washington Health System School of Nursing,658200,Main Campus,155 WILSON AVE,WASHINGTON,PA,15301,5,"Private nonprofit, 2-year",4.0,29.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216667001,Washington & Jefferson College,338900,Main Campus,60 S LINCOLN ST,WASHINGTON,PA,15301,2,"Private nonprofit, 4-year or above",603.0,548.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216694001,Waynesburg University,339100,Main Campus,51 W COLLEGE ST,WAYNESBURG,PA,15370,2,"Private nonprofit, 4-year or above",564.0,802.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216694004,Waynesburg University,339100,Southpointe Campus,6000 Town Center Blvd Suite 100,Southpointe,PA,15317,2,"Private nonprofit, 4-year or above",564.0,802.0,1366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216746001,Welder Training and Testing Institute,1162200,Main Campus,729 E HIGHLAND ST,ALLENTOWN,PA,18109,9,"Private for-profit, less-than 2-year",46.0,6.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216764001,West Chester University of Pennsylvania,332800,Main Campus,700 South High Street,WEST CHESTER,PA,19383,1,"Public, 4-year or above",6780.0,10495.0,17275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216764002,West Chester University of Pennsylvania,332800,West Chester University Graduate Center,1160 McDermott Drive,WEST CHESTER,PA,19380,1,"Public, 4-year or above",6780.0,10495.0,17275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216764003,West Chester University of Pennsylvania,332800,West Chester University Philadelphia Center,"701 Market Street, Concourse Level",Philadelphia,PA,19106,1,"Public, 4-year or above",6780.0,10495.0,17275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216764004,West Chester University of Pennsylvania,332800,Exton Campus,930 E Lincoln Hwy Suite 100,Exton,PA,19341,1,"Public, 4-year or above",6780.0,10495.0,17275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216773001,Western Pennsylvania Hospital School of Nursing,658300,Main Campus,4900 FRIENDSHIP AVE,PITTSBURGH,PA,15224,5,"Private nonprofit, 2-year",15.0,91.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216807001,Westminster College,339200,Main Campus,319 South Market  Street,New Wilmington,PA,161720001,2,"Private nonprofit, 4-year or above",533.0,678.0,1211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216816001,Westminster Theological Seminary,339300,Main Campus (Philadelphia),2960 W. Church Road,Glenside,PA,19038,2,"Private nonprofit, 4-year or above",653.0,333.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216825001,Westmoreland County Community College,1017600,Westmoreland County Community College Youngwood Campus,145 Pavillion Lane,YOUNGWOOD,PA,156971895,4,"Public, 2-year",1427.0,2744.0,4171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216852001,Widener University,331300,Chester Main Campus,ONE UNIVERSITY PLACE,CHESTER,PA,190135792,2,"Private nonprofit, 4-year or above",1862.0,3554.0,5416.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
216852003,Widener University,331300,Delaware Campus,4601 CONCORD PIKE,WILMINGTON,DE,19803,2,"Private nonprofit, 4-year or above",1862.0,3554.0,5416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216852004,Widener University,331300,Harrisburg Campus,3800 VARTAN WAY,HARRISBURG,PA,171109450,2,"Private nonprofit, 4-year or above",1862.0,3554.0,5416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216931001,Wilkes University,339400,Wilkes University,84 West South Street,Wilkes-Barre,PA,18766,2,"Private nonprofit, 4-year or above",1611.0,3596.0,5207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
216940001,Williamson College of the Trades,4123800,Williamson College of the Trades,106 S. New Middletown Rd,Media,PA,19063,5,"Private nonprofit, 2-year",278.0,0.0,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217013001,Wilson College,339600,Main Campus,1015 Philadelphia Ave.,Chambersburg,PA,172011285,2,"Private nonprofit, 4-year or above",314.0,1046.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217040001,Yeshivath Beth Moshe,1313400,Main Campus,930 HICKORY ST,SCRANTON,PA,18505,2,"Private nonprofit, 4-year or above",37.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217059001,York College of Pennsylvania,339900,York College of Pennsylvania,441 COUNTRY CLUB RD,YORK,PA,174033651,2,"Private nonprofit, 4-year or above",1527.0,2129.0,3656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217077001,YTI Career Institute-York,2127400,YTI Career Institute - York,1405 WILLIAMS RD,YORK,PA,17402,6,"Private for-profit, 2-year",194.0,357.0,551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217077002,YTI Career Institute-York,2127400,YTI Career Institute- Lancaster,380 Centerville Rd.,Lancaster,PA,17601,6,"Private for-profit, 2-year",194.0,357.0,551.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
217156001,Brown University,340100,Main Campus,Prospect Street,PROVIDENCE,RI,02912,2,"Private nonprofit, 4-year or above",5381.0,5808.0,11189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217165001,Bryant University,340200,Main Campus,1150 DOUGLAS PIKE,SMITHFIELD,RI,029171284,2,"Private nonprofit, 4-year or above",2210.0,1326.0,3536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217235001,Johnson & Wales University-Providence,340400,Johnson & Wales University PVD-Downcity,8 Abbott Park Place,Providence,RI,029033703,2,"Private nonprofit, 4-year or above",1728.0,2838.0,4566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217235002,Johnson & Wales University-Providence,340400,Johnson & Wales University-PVD-Harborside,321 Harborside Blvd,Providence,RI,02905,2,"Private nonprofit, 4-year or above",1728.0,2838.0,4566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217235003,Johnson & Wales University-Providence,340400,Johnson & Wales University-PVD-Center for Equine Studies,29 Francis Street,Rehoboth,MA,02769,2,"Private nonprofit, 4-year or above",1728.0,2838.0,4566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217305001,New England Institute of Technology,784500,New England Institute of Technology - Richard I Gouse Building,1 New England Tech Blvd,East Greenwich,RI,02818,2,"Private nonprofit, 4-year or above",1087.0,808.0,1895.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217305002,New England Institute of Technology,784500,Access Road Facility,110 Access Road,Warwick,RI,028861002,2,"Private nonprofit, 4-year or above",1087.0,808.0,1895.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217305003,New England Institute of Technology,784500,Julian B. Gouse Campus - Post Road,2500 Post Road,Warwick,RI,02886,2,"Private nonprofit, 4-year or above",1087.0,808.0,1895.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217323001,New England Tractor Trailer Training School of Rhode Island,2584400,Main Campus,600 MOSHASSUCK VALLEY INDUSTRIAL HWY,PAWTUCKET,RI,02860,9,"Private for-profit, less-than 2-year",267.0,9.0,276.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
217402001,Providence College,340600,Main Campus,1 Cunningham Square,PROVIDENCE,RI,029180001,2,"Private nonprofit, 4-year or above",2028.0,2445.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217420001,Rhode Island College,340700,Rhode Island College,600 MOUNT PLEASANT AVE,PROVIDENCE,RI,029081991,1,"Public, 4-year or above",1683.0,4104.0,5787.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,,
217475001,Community College of Rhode Island,340800,KNIGHT Campus,400 EAST AVE,WARWICK,RI,028861807,4,"Public, 2-year",4800.0,7463.0,12263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217475002,Community College of Rhode Island,340800,Flanagan Campus,1762 Louis Quisset Pike,Lincoln,RI,02865,4,"Public, 2-year",4800.0,7463.0,12263.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
217475003,Community College of Rhode Island,340800,Liston Campus,1 Hilton St.,Providence,RI,02905,4,"Public, 2-year",4800.0,7463.0,12263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217475004,Community College of Rhode Island,340800,Newport County Campus,1 John H. Chafee Blvd.,Newport,RI,02840,4,"Public, 2-year",4800.0,7463.0,12263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217484001,University of Rhode Island,341400,Main Campus,85 Briar Lane,KINGSTON,RI,02881,1,"Public, 4-year or above",7314.0,10159.0,17473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217484002,University of Rhode Island,341400,Narragansett Bay Campus,"Narragansett, RI",Narragansett,RI,02882,1,"Public, 4-year or above",7314.0,10159.0,17473.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
217484003,University of Rhode Island,341400,Providence Alan Shawn Feinstein College of Education and Professional Studies (CEPS) / Rhode Island Nursing Education Center,"Providence, RI",Providence,RI,029031803,1,"Public, 4-year or above",7314.0,10159.0,17473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217484004,University of Rhode Island,341400,W. Alton Jones Campus,27 Loutitt Ln,West Greenwich,RI,02817,1,"Public, 4-year or above",7314.0,10159.0,17473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217484005,University of Rhode Island,341400,RV Endeavor,"URI Narragansett Bay Campus, 215 South Ferry Rd",Narragansett,RI,02882,1,"Public, 4-year or above",7314.0,10159.0,17473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
217493001,Rhode Island School of Design,340900,Main Campus,20 Washington Place,PROVIDENCE,RI,02903,2,"Private nonprofit, 4-year or above",857.0,1763.0,2620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
